accessed datetime,year,month name,month number,day of month,weekday number,weekday name,weekend (y/n),hour,Hour (bins),Hour (for bin use),PHQ-9 (Sum by day),GAD-7 (Sum by day),SDoH (Sum by day),CAGE-AID (Sum by day),Total Websites (Sum by day),PHQ-9 Daily Sum / Website Sum,SDoH Daily Sum / Website Sum,GAD-7 Daily Sum / Website Sum,CAGE-AID Daily Sum / Website Sum
2025-04-27T15:49:41.3580000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.49,0,0,0,0,7,0,0,0,0
2025-04-27T15:49:48.9150000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.49,0,0,0,0,2,0,0,0,0
2025-04-27T15:56:02.3380000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.56,0,0,0,0,2,0,0,0,0
2025-04-27T15:57:33.3660000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.57,0,0,0,0,1,0,0,0,0
2025-04-27T16:04:22.4600000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-27T16:07:14.7210000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.7,0,0,0,0,1,0,0,0,0
2025-04-27T16:07:34.0930000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.7,0,0,0,0,1,0,0,0,0
2025-04-27T16:07:44.2950000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.7,0,0,0,0,1,0,0,0,0
2025-04-27T16:07:58.4020000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.7,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:09.7500000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:11.5910000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:19.6480000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:23.1500000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:29.7800000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:32.9450000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:35.7790000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:39.8220000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:47.5930000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:49.7570000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:08:53.8990000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.8,0,0,0,0,1,0,0,0,0
2025-04-27T16:09:05.5890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.9,0,0,0,0,1,0,0,0,0
2025-04-27T16:09:07.3850000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.9,0,0,0,0,1,0,0,0,0
2025-04-27T16:09:10.4210000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.9,0,0,0,0,1,0,0,0,0
2025-04-27T16:09:12.5920000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.9,0,0,0,0,1,0,0,0,0
2025-04-27T16:09:20.4790000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.9,0,0,0,0,1,0,0,0,0
2025-04-27T16:09:25.1100000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.9,0,0,0,0,1,0,0,0,0
2025-04-27T16:09:49.0080000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.9,0,0,0,0,1,0,0,0,0
2025-04-27T16:09:50.8050000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.9,0,0,0,0,1,0,0,0,0
2025-04-27T16:10:04.5830000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.1,0,0,0,0,1,0,0,0,0
2025-04-27T16:10:12.9600000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.1,0,0,0,0,1,0,0,0,0
2025-04-27T16:10:29.1090000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.1,0,0,0,0,1,0,0,0,0
2025-04-27T16:10:30.2670000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.1,0,0,0,0,1,0,0,0,0
2025-04-27T16:10:34.8440000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.1,0,0,0,0,1,0,0,0,0
2025-04-27T16:10:36.1820000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.1,0,0,0,0,1,0,0,0,0
2025-04-27T16:10:48.7270000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.1,0,0,0,0,1,0,0,0,0
2025-04-27T16:10:52.2700000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.1,0,0,0,0,1,0,0,0,0
2025-04-27T16:11:08.5020000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.11,0,0,0,0,1,0,0,0,0
2025-04-27T16:11:09.2890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.11,0,0,0,0,1,0,0,0,0
2025-04-27T16:11:10.5190000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.11,0,0,0,0,1,0,0,0,0
2025-04-27T16:12:17.9360000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.12,0,0,0,0,1,0,0,0,0
2025-04-27T16:12:20.9730000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.12,0,0,0,0,1,0,0,0,0
2025-04-27T16:12:31.7280000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.12,0,0,0,0,1,0,0,0,0
2025-04-27T16:12:43.5960000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.12,0,0,0,0,1,0,0,0,0
2025-04-27T16:12:45.7970000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.12,0,0,0,0,1,0,0,0,0
2025-04-27T16:12:50.4430000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.12,0,0,0,0,1,0,0,0,0
2025-04-27T16:12:52.5480000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.12,0,0,0,0,1,0,0,0,0
2025-04-27T16:14:29.4450000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.14,0,0,0,0,1,0,0,0,0
2025-04-27T16:14:33.9290000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.14,0,0,0,0,1,0,0,0,0
2025-04-27T16:14:38.3930000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.14,0,0,0,0,1,0,0,0,0
2025-04-27T16:14:39.5060000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.14,0,0,0,0,1,0,0,0,0
2025-04-27T16:14:42.4370000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.14,0,0,0,0,1,0,0,0,0
2025-04-27T16:14:43.4790000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.14,0,0,0,0,1,0,0,0,0
2025-04-27T16:14:55.7490000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.14,0,0,0,0,1,0,0,0,0
2025-04-27T16:14:57.7890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.14,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:04.9890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:06.1460000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:12.7170000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:17.0900000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:19.4130000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:21.3970000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:23.9160000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:28.1960000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:33.9460000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:35.8310000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:37.7650000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:41.2020000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:15:42.4630000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-27T16:16:26.3060000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.16,0,0,0,0,1,0,0,0,0
2025-04-27T16:16:29.0400000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.16,0,0,0,0,1,0,0,0,0
2025-04-27T16:16:41.4920000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.16,0,0,0,0,1,0,0,0,0
2025-04-27T16:17:26.8130000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.17,0,0,0,0,1,0,0,0,0
2025-04-27T16:17:35.7990000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.17,0,0,0,0,1,0,0,0,0
2025-04-27T16:17:37.2700000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.17,0,0,0,0,1,0,0,0,0
2025-04-27T16:17:40.7270000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.17,0,0,0,0,1,0,0,0,0
2025-04-27T16:17:42.7610000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.17,0,0,0,0,1,0,0,0,0
2025-04-27T16:17:52.1920000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.17,0,0,0,0,1,0,0,0,0
2025-04-27T16:17:57.7620000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.17,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:00.7750000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:09.1180000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:14.9660000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:20.7430000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:23.3470000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:27.3130000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:28.7370000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:35.4540000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:18:59.8810000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.18,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:10.1240000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:11.7500000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:15.3160000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:17.0490000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:23.9490000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:28.3800000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:33.1630000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:34.6230000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:36.0780000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:41.4840000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:42.6650000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:45.3320000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:54.9800000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:19:56.5950000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-27T16:20:01.1320000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.2,0,0,0,0,1,0,0,0,0
2025-04-27T16:21:34.6460000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.21,0,0,0,0,1,0,0,0,0
2025-04-27T16:21:55.2160000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.21,0,0,0,0,1,0,0,0,0
2025-04-27T16:22:08.3720000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.22,0,0,0,0,1,0,0,0,0
2025-04-27T16:22:11.9460000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.22,0,0,0,0,1,0,0,0,0
2025-04-27T16:22:13.8940000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.22,0,0,0,0,1,0,0,0,0
2025-04-27T16:22:17.2890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.22,0,0,0,0,1,0,0,0,0
2025-04-27T16:22:36.0190000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.22,0,0,0,0,1,0,0,0,0
2025-04-27T16:22:39.3160000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.22,0,0,0,0,1,0,0,0,0
2025-04-27T16:22:47.6160000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.22,0,0,0,0,1,0,0,0,0
2025-04-27T16:23:01.4150000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.23,0,0,0,0,1,0,0,0,0
2025-04-27T16:23:04.8000000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.23,0,0,0,0,1,0,0,0,0
2025-04-27T16:23:22.1280000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.23,0,0,0,0,1,0,0,0,0
2025-04-27T16:23:24.3890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.23,0,0,0,0,1,0,0,0,0
2025-04-27T16:24:26.9250000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.24,0,0,0,0,1,0,0,0,0
2025-04-27T16:24:42.9010000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.24,0,0,0,0,1,0,0,0,0
2025-04-27T16:24:55.1500000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.24,0,0,0,0,1,0,0,0,0
2025-04-27T16:24:56.7830000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.24,0,0,0,0,1,0,0,0,0
2025-04-27T16:25:07.3960000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.25,0,0,0,0,1,0,0,0,0
2025-04-27T16:25:22.0290000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.25,0,0,0,0,1,0,0,0,0
2025-04-27T16:25:25.0430000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.25,0,0,0,0,1,0,0,0,0
2025-04-27T16:25:36.3290000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.25,0,0,0,0,1,0,0,0,0
2025-04-27T16:25:54.6650000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.25,0,0,0,0,1,0,0,0,0
2025-04-27T16:25:55.6840000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.25,0,0,0,0,1,0,0,0,0
2025-04-27T16:26:00.4670000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.26,0,0,0,0,1,0,0,0,0
2025-04-27T16:26:02.2350000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.26,0,0,0,0,1,0,0,0,0
2025-04-27T16:26:12.3540000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.26,0,0,0,0,1,0,0,0,0
2025-04-27T16:26:14.3200000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.26,0,0,0,0,1,0,0,0,0
2025-04-27T16:26:17.7830000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.26,0,0,0,0,1,0,0,0,0
2025-04-27T16:26:19.5790000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.26,0,0,0,0,1,0,0,0,0
2025-04-27T16:27:42.8440000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.27,0,0,0,0,1,0,0,0,0
2025-04-27T16:27:43.8660000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.27,0,0,0,0,1,0,0,0,0
2025-04-27T16:28:08.8720000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.28,0,0,0,0,1,0,0,0,0
2025-04-27T16:28:52.4830000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.28,0,0,0,0,1,0,0,0,0
2025-04-27T16:29:00.5270000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.29,0,0,0,0,1,0,0,0,0
2025-04-27T16:29:11.6060000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.29,0,0,0,0,1,0,0,0,0
2025-04-27T16:29:22.0140000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.29,0,0,0,0,1,0,0,0,0
2025-04-27T16:29:32.6200000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.29,0,0,0,0,1,0,0,0,0
2025-04-27T16:30:00.3080000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-27T16:30:10.2950000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-27T16:30:32.2890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-27T16:40:27.4290000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,1,0,0,0,0
2025-04-27T16:40:29.9110000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,1,0,0,0,0
2025-04-27T16:40:32.1440000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,1,0,0,0,0
2025-04-27T16:40:35.2850000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,1,0,0,0,0
2025-04-27T16:40:37.6020000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,1,0,0,0,0
2025-04-27T16:40:50.2020000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-27T16:41:49.0470000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.41,0,0,0,0,2,0,0,0,0
2025-04-27T16:43:00.4080000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.43,0,0,0,0,1,0,0,0,0
2025-04-27T16:43:01.4460000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.43,0,0,0,0,1,0,0,0,0
2025-04-27T16:43:09.6650000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.43,0,0,0,0,1,0,0,0,0
2025-04-27T16:43:16.3270000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.43,0,0,0,0,1,0,0,0,0
2025-04-27T16:43:20.2100000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.43,0,0,0,0,1,0,0,0,0
2025-04-27T16:43:34.1960000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.43,0,0,0,0,1,0,0,0,0
2025-04-27T16:43:43.4890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.43,0,0,0,0,1,0,0,0,0
2025-04-27T16:43:52.6120000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.43,0,0,0,0,1,0,0,0,0
2025-04-27T16:44:00.9150000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.44,0,0,0,0,1,0,0,0,0
2025-04-27T16:44:19.4850000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.44,0,0,0,0,1,0,0,0,0
2025-04-27T16:44:24.9130000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.44,0,0,0,0,1,0,0,0,0
2025-04-27T16:44:31.5970000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.44,0,0,0,0,1,0,0,0,0
2025-04-27T16:44:33.3860000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.44,0,0,0,0,1,0,0,0,0
2025-04-27T16:44:48.8270000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.44,0,0,0,0,1,0,0,0,0
2025-04-27T16:45:10.1200000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.45,0,0,0,0,1,0,0,0,0
2025-04-27T16:45:13.5310000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.45,0,0,0,0,1,0,0,0,0
2025-04-27T16:45:14.6630000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.45,0,0,0,0,1,0,0,0,0
2025-04-27T16:45:16.1280000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.45,0,0,0,0,1,0,0,0,0
2025-04-27T16:45:25.1950000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.45,0,0,0,0,1,0,0,0,0
2025-04-27T16:45:26.7410000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.45,0,0,0,0,2,0,0,0,0
2025-04-27T16:45:34.9360000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.45,0,0,0,0,2,0,0,0,0
2025-04-27T16:45:40.4020000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.45,0,0,0,0,2,0,0,0,0
2025-04-27T16:46:12.8280000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.46,0,0,0,0,1,0,0,0,0
2025-04-27T16:46:14.3490000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.46,0,0,0,0,1,0,0,0,0
2025-04-27T16:46:17.1210000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.46,0,0,0,0,1,0,0,0,0
2025-04-27T16:46:21.5610000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.46,0,0,0,0,1,0,0,0,0
2025-04-27T16:46:23.7110000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.46,0,0,0,0,1,0,0,0,0
2025-04-27T16:46:24.7760000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.46,0,0,0,0,1,0,0,0,0
2025-04-27T16:46:26.2890000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.46,0,0,0,0,1,0,0,0,0
2025-04-27T16:46:36.0300000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.46,0,0,0,0,1,0,0,0,0
2025-04-27T16:47:29.9060000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.47,0,0,0,0,1,0,0,0,0
2025-04-27T16:47:32.9460000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.47,0,0,0,0,1,0,0,0,0
2025-04-27T16:47:42.6270000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.47,0,0,0,0,1,0,0,0,0
2025-04-27T16:47:48.8400000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.47,0,0,0,0,1,0,0,0,0
2025-04-27T16:47:56.7970000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.47,0,0,0,0,1,0,0,0,0
2025-04-27T16:48:04.6930000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.48,0,0,0,0,1,0,0,0,0
2025-04-27T16:48:07.1020000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.48,0,0,0,0,1,0,0,0,0
2025-04-27T16:48:12.3780000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.48,0,0,0,0,1,0,0,0,0
2025-04-27T16:48:14.4930000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.48,0,0,0,0,1,0,0,0,0
2025-04-27T16:48:18.3280000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.48,0,0,0,0,1,0,0,0,0
2025-04-27T16:48:21.5570000,2025,April,4,27,0,Sunday,Yes,16,Between 12PM and 6PM,16.48,0,0,0,0,1,0,0,0,0
